9090,2001,Trouble Every Day,Claire Denis,Claire Denis,Vincent Gallo, Drama
9092,1994,Miracle on 34th Street,Les Mayfield,Valentine Davies,Richard Attenborough, Family
9093,2004,Serial Killing 101,Trace Slobotkin,Trace Slobotkin,Thomas Haden Church, Comedy
9095,1997,In the Company of Men,Neil LaBute,Neil LaBute,Aaron Eckhart, Comedy
9097,1986,Gung Ho,Ron Howard,Edwin Blum,Michael Keaton, Comedy
9098,1988,A Cry in the Dark,Fred Schepisi,John Bryson,Meryl Streep, Biography
9100,1983,Les Comperes,Francis Veber,Francis Veber,Pierre Richard, Comedy
9108,2002,Love Liza,Todd Louiso,Gordy Hoffman,Philip Seymour Hoffman, Comedy
9109,1988,Cocoon: The Return,Daniel Petrie,David Saperstein,Don Ameche, Adventure
9110,1998,The Horse Whisperer,Robert Redford,Nick Evans,Robert Redford, Drama
9111,1997,Kiss the Girls,Gary Fleder,James Patterson,Morgan Freeman, Crime
9112,1999,The Corruptor,James Foley,Robert Pucci,Yun-Fat Chow, Action
9113,1979,A Little Romance,George Roy Hill,Allan Burns,Laurence Olivier, Adventure
9116,1994,With Honors,Alek Keshishian,William Mastrosimone,Joe Pesci, Comedy
9117,1997,Virasat,Priyadarshan,Kamal Haasan,Anil Kapoor, Drama
9120,1963,The Sword in the Stone,Wolfgang Reitherman,Bill Peet,Rickie Sorensen, Animation
9121,1954,Apache,Robert Aldrich,James R. Webb,Burt Lancaster, Western
9122,1933,Counsellor at Law,William Wyler,Elmer Rice,John Barrymore, Comedy
9125,2001,Hearts in Atlantis,Scott Hicks,Stephen King,Anthony Hopkins, Drama
9126,2002,Sabretooth,James D.R. Hickox,Scott Vandiver,David Keith, Horror
9127,2004,VeggieTales: An Easter Carol,Tim Hodge,Keith Lango,Dan Anderson, Animation
9131,1990,Air America,Roger Spottiswoode,Christopher Robbins,Mel Gibson, Action
9132,1991,L.A. Story,Mick Jackson,Steve Martin,Steve Martin, Comedy
9133,1997,Sharpe 14: Sharpe's Waterloo,Tom Clegg,Charles Wood,Sean Bean, Action
9134,2004,A Day Without a Mexican,Sergio Arau,Sergio Arau,Caroline Aaron, Comedy
9136,2001,Charlotte Gray,Gillian Armstrong,Sebastian Faulks,Cate Blanchett, Drama
9138,1999,The White River Kid,Arne Glimcher,John Fergus Ryan,Bob Hoskins, Comedy
9142,1988,Saturday the 14th Strikes Back,Howard R. Cohen,Howard R. Cohen,Ray Walston, Comedy
9143,1998,Queen Emeraldas,Yûji Asada,Gray G. Haddock,Reiko Tajima, Animation
9146,1998,The Rugrats Movie,Igor Kovalyov,David N. Weiss,Elizabeth Daily, Animation
9147,1986,The Care Bears Movie II: A New Generation,Dale Schott,Peter Sauder,Maxine Miller, Animation
9151,2002,Wishcraft,Danny Graves,Larry Katz,Michael Weston, Horror
9152,1990,Fire Birds,David Green,Step Tyner,Nicolas Cage, Action
9153,2003,Slaves of the Realm,Lloyd A. Simandl,Chris Hyde,Rena Mero, Fantasy
9154,1984,Sheena,John Guillermin,David Newman,Tanya Roberts, Adventure
9155,2002,A Charlie Brown Valentine,Bill Melendez,Charles M. Schulz,Wesley Singerman, Animation
9156,2002,Dragonfly,Tom Shadyac,Brandon Camp,Kevin Costner, Drama
9160,2002,Treasure Planet,Ron Clements,Robert Louis Stevenson,Joseph Gordon-Levitt, Animation
9167,1998,Major Saab,Tinnu Anand,Robin Bhatt,Amitabh Bachchan, Action
9169,1966,A Funny Thing Happened on the Way to the Forum,Richard Lester,Melvin Frank,Zero Mostel, Comedy
9170,2001,Ghost World,Terry Zwigoff,Daniel Clowes,Steve Buscemi, Comedy
9172,1996,Idiot Box,David Caesar,David Caesar,Ben Mendelsohn, Comedy
9175,1976,The Shootist,Don Siegel,Glendon Swarthout,John Wayne, Drama
9186,2004,Hittin' It!,David Daniel,Ron Rotholz,Walker Howard, Comedy
9188,1988,Cocktail,Roger Donaldson,Heywood Gould,Tom Cruise, Comedy
9189,1995,Crimson Tide,Tony Scott,Michael Schiffer,Gene Hackman, Action
9191,1972,Lone Wolf and Cub: Baby Cart in Peril,Buichi Saitô,Kazuo Koike,Tomisaburô Wakayama, Action
9194,2002,Deadly Outlaw: Rekka,Takashi Miike,Shigenori Takechi,Riki Takeuchi, Crime
9197,2004,D.E.B.S.,Angela Robinson,Angela Robinson,Sara Foster, Action
9199,1974,Bring Me the Head of Alfredo Garcia,Sam Peckinpah,Gordon T. Dawson,Warren Oates, Action
9202,1963,It Happened at the World's Fair,Norman Taurog,Si Rose,Elvis Presley, Comedy
9203,2000,Waiting for the Messiah,Daniel Burman,Daniel Burman,Daniel Hendler, Comedy
9204,1990,Young Guns II,Geoff Murphy,John Fusco,Emilio Estevez, Action
9205,1989,Turner and Hooch,Roger Spottiswoode,Dennis Shryack,Tom Hanks, Comedy
9207,1979,The Brood,David Cronenberg,David Cronenberg,Oliver Reed, Horror
9208,1985,Pale Rider,Clint Eastwood,Michael Butler,Clint Eastwood, Western
9211,1995,Blue Juice,Carl Prechezer,Peter Salmi,Sean Pertwee, Comedy
9215,1985,Moving Violations,Neal Israel,Neal Israel,John Murray, Comedy
9216,1996,Tieta of Agreste,Carlos Diegues,João Ubaldo Ribeiro,Sônia Braga, Comedy
9218,1986,Lady Jane,Trevor Nunn,Chris Bryant,Helena Bonham Carter, Biography
9220,2004,Kangaroo Jack: G'Day USA,Ron Myrick,Adam Scheinman,Ahmed Best, Animation
9222,1996,Dear God,Garry Marshall,Warren Leight,Greg Kinnear, Comedy
9223,1974,Foxy Brown,Jack Hill,Jack Hill,Pam Grier, Action
9224,1999,The Best Man,Malcolm D. Lee,Malcolm D. Lee,Taye Diggs, Comedy
9226,1997,The Winter Guest,Alan Rickman,Sharman Macdonald,Phyllida Law, Drama
9227,1989,The Church,Michele Soavi,Dario Argento,Hugh Quarshie, Horror
9228,1972,Sleuth,Joseph L. Mankiewicz,Anthony Shaffer,Laurence Olivier, Mystery
9229,1988,Colors,Dennis Hopper,Michael Schiffer,Sean Penn, Action
9230,1983,Max Dugan Returns,Herbert Ross,Neil Simon,Jason Robards, Comedy
9231,2003,Love Me If You Dare,Yann Samuell,Yann Samuell,Guillaume Canet, Comedy
9233,1986,Black Moon Rising,Harley Cokeliss,John Carpenter,Tommy Lee Jones, Action
9234,1998,Mighty Joe Young,Ron Underwood,Merian C. Cooper,Bill Paxton, Action
9235,1997,G.I. Jane,Ridley Scott,Danielle Alexandra,Demi Moore, Action
9237,1990,The Witches,Nicolas Roeg,Roald Dahl,Anjelica Huston, Adventure
9239,1979,The Lady in Red,Lewis Teague,John Sayles,Pamela Sue Martin, Action
9240,1990,Pacific Heights,John Schlesinger,Daniel Pyne,Melanie Griffith, Thriller
9241,2000,Before Night Falls,Julian Schnabel,Cunningham O'Keefe,Javier Bardem, Biography
9242,1999,All About My Mother,Pedro Almodóvar,Pedro Almodóvar,Cecilia Roth, Drama
9248,1992,Grand Tour: Disaster in Time,David Twohy,Henry Kuttner,Jeff Daniels, Mystery
9249,2000,Fox: The Blockbuster Years,Kevin Burns,Kevin Burns,Irwin Allen, Documentary
9254,1985,The Goonies,Richard Donner,Chris Columbus,Sean Astin, Adventure
9255,2002,Inner Senses,Chi-Leung Law,Chi-Leung Law,Leslie Cheung, Crime
9261,2002,Magic of Fellini,Carmen Piccini,Carmen Piccini,Woody Allen, Documentary
9262,1993,Life with Mikey,James Lapine,Marc Lawrence,Michael J. Fox, Comedy
9264,1999,Love and Action in Chicago,Dwayne Johnson-Cochran,Dwayne Johnson-Cochran,Courtney B. Vance, Comedy
9265,1992,Batman Returns,Tim Burton,Bob Kane,Michael Keaton, Action
9268,1999,I'm Still Here . . . Damn It!,Marty Callner,Sandra Bernhard,Sandra Bernhard, Comedy
9269,2001,Stiletto Dance,Mario Azzopardi,Alfonse Ruggiero,Eric Roberts, Drama
9270,1998,Still Crazy,Brian Gibson,Dick Clement,Stephen Rea, Comedy
9271,1993,Man's Best Friend,John Lafia,John Lafia,Ally Sheedy, Comedy
9272,1988,The Good Mother,Leonard Nimoy,Michael Bortman,Diane Keaton, Drama
9273,2004,Evil Remains,James Merendino,James Merendino,Jeff Galpin, Horror
9277,1953,The Master of Ballantrae,William Keighley,Herb Meadow,Errol Flynn, Action
9284,1988,Virgin Machine,Monika Treut,Monika Treut,Ina Blum, Drama
9288,1995,Sudden Death,Peter Hyams,Karen Elise Baldwin,Jean-Claude Van Damme, Action
9289,2003,The Five Obstructions,Jørgen Leth,Sophie Destin,Claus Nissen, Documentary
9291,1975,Hester Street,Joan Micklin Silver,Joan Micklin Silver,Steven Keats, Drama
9298,1996,From Dusk Till Dawn,Robert Rodriguez,Robert Kurtzman,Harvey Keitel, Action
9302,1982,Violence in a Women's Prison,Bruno Mattei,Ambrogio Molteni,Laura Gemser, Action
9303,1956,Bus Stop,Joshua Logan,George Axelrod,Marilyn Monroe, Comedy
9304,1998,Phantasm IV: Oblivion,Don Coscarelli,Don Coscarelli,A. Michael Baldwin, Fantasy
9305,1969,Colonel Wolodyjowski,Jerzy Hoffman,Jerzy Hoffman,Tadeusz Lomnicki, Adventure
9307,1979,Gol Maal,Hrishikesh Mukherjee,Sailesh Dey,Amol Palekar, Comedy
9310,1972,The Candidate,Michael Ritchie,Jeremy Larner,Robert Redford, Comedy
9311,1955,The Sea Chase,John Farrow,James Warner Bellah,John Wayne, Action
9312,1990,Gunsmoke: The Last Apache,Charles Correll,Earl W. Wallace,James Arness, Western
9316,1999,Just Looking,Jason Alexander,Marshall Karp,Richard V. Licata, Comedy
9317,1999,Spring Forward,Tom Gilroy,Tom Gilroy,Campbell Scott, Drama
9320,1994,Iron Will,Charles Haid,John Michael Hayes,Mackenzie Astin, Adventure
9323,1993,The Adventures of Huck Finn,Stephen Sommers,Mark Twain,Elijah Wood, Adventure
9329,1993,Dennis the Menace,Nick Castle,Hank Ketcham,Walter Matthau, Comedy
9330,1965,For a Few Dollars More,Sergio Leone,Sergio Leone,Clint Eastwood, Western
9331,1999,Romance,Catherine Breillat,Catherine Breillat,Caroline Ducey, Drama
9333,2002,.Com for Murder,Nico Mastorakis,Nico Mastorakis,Nastassja Kinski, Horror
9334,1939,Destry Rides Again,George Marshall,Felix Jackson,Marlene Dietrich, Comedy
9336,1976,Don's Party,Bruce Beresford,David Williamson,John Hargreaves, Comedy
9340,2001,Pearl Harbor,Michael Bay,Randall Wallace,Ben Affleck, Action
9341,1998,Heartwood,Lanny Cotler,Lanny Cotler,Jason Robards, Drama
9344,2001,Zubeidaa,Shyam Benegal,Khalid Mohamed,Karisma Kapoor, Biography
9349,2002,Bollywood Queen,Jeremy Wooding,William Shakespeare,Preeya Kalidas, Musical
9350,2004,Iron Jawed Angels,Katja von Garnier,Jennifer Friedes,Hilary Swank, Biography
9353,2000,No One Sleeps,Jochen Hick,Michael Nelson Finn,Tom Wlaschiha, Drama
9354,1955,We're No Angels,Michael Curtiz,Albert Husson,Humphrey Bogart, Comedy
9355,1995,Higher Learning,John Singleton,John Singleton,Omar Epps, Crime
9356,1952,The Marrying Kind,George Cukor,Ruth Gordon,Judy Holliday, Comedy
9358,1990,Maniac Nurses Find Ecstasy,Léon Paul De Bruyn,Léon Paul De Bruyn,Susanna Makay, Action
9359,1986,Jumpin' Jack Flash,Penny Marshall,David Franzoni,Whoopi Goldberg, Comedy
9360,2002,Lathe of Heaven,Philip Haas,Ursula K. Le Guin,James Caan, Sci-Fi
9363,1991,Danielle Steel's Daddy,Michael Miller,Danielle Steel,Patrick Duffy, Drama
9365,1997,Life According to Muriel,Eduardo Milewicz,Eduardo Milewicz,Soledad Villamil, Drama
9369,1987,Nadine,Robert Benton,Robert Benton,Jeff Bridges, Comedy
9370,1939,Beau Geste,William A. Wellman,Robert Carson,Gary Cooper, Action
9371,1972,Female Prisoner 701 Scorpion,Shun'ya Itô,Fumio Kônami,Meiko Kaji, Crime
9373,1931,Platinum Blonde,Frank Capra,Harry Chandlee,Jean Harlow, Comedy
9374,1966,La Guerre Est Finie,Alain Resnais,Jorge Semprún,Yves Montand, Drama
9378,1984,The Natural,Barry Levinson,Bernard Malamud,Robert Redford, Drama
9381,1980,The Elephant Man,David Lynch,Christopher De Vore,Anthony Hopkins, Biography
9383,1998,Substitute 2: School's Out,Steven Pearl,Roy Frumkes,Owen Stadele, Action
9387,1977,The Exorcist 2: The Heretic,John Boorman,William Goodhart,Richard Burton, Horror
9389,1996,Striptease,Andrew Bergman,Carl Hiaasen,Demi Moore, Comedy
9390,2003,Benedict Arnold: A Question of Honor,Mikael Salomon,William Mastrosimone,Aidan Quinn, Drama
9391,2004,Satan's Little Helper,Jeff Lieberman,Jeff Lieberman,Alexander Brickel, Comedy
9392,1999,The Deep End of the Ocean,Ulu Grosbard,Jacquelyn Mitchard,Michelle Pfeiffer, Drama
9396,1996,The Crow: City of Angels,Tim Pope,James O'Barr,Vincent Perez, Action
9401,2003,Strange Things Happen at Sundown,Marc Fratto,Marc Fratto,J. Scott Green, Horror
9402,2000,Mr. Accident,Yahoo Serious,David Roach,Yahoo Serious, Comedy
9410,2004,P.S.,Dylan Kidd,Helen Schulman,Laura Linney, Comedy
9412,2003,Hallow's End,Jon Keeyes,Chris Burdick,Stephen Cloud, Horror
9413,1991,Robert Townsend: Partners in Crime: Vol. 2,Walter C. Miller,Franklyn Ajaye,Franklyn Ajaye, Documentary
9415,2005,Are We There Yet?,Brian Levant,Steven Gary Banks,Ice Cube, Adventure
9417,2001,Carmen: A Hip Hopera,Robert Townsend,Michael Elliot,Mekhi Phifer, Musical
9419,1974,Lady Snowblood: Love Song of Vengeance,Toshiya Fujita,Kazuo Kamimura,Meiko Kaji, Drama
9420,1999,Cypress Edge,Serge Rodnunsky,Serge Rodnunsky,Damian Chapa, Drama
9421,2000,Anatomy,Stefan Ruzowitzky,Peter Engelmann,Franka Potente, Horror
9423,1968,Faces,John Cassavetes,John Cassavetes,John Marley, Drama
9424,1982,Kiss Me Goodbye,Robert Mulligan,Bruno Barreto,Sally Field, Comedy
9425,1950,The Jackie Robinson Story,Alfred E. Green,Arthur Mann,Jackie Robinson, Biography
9426,1986,Platoon,Oliver Stone,Oliver Stone,Charlie Sheen, Drama
9429,1993,CB4,Tamra Davis,Chris Rock,Chris Rock, Comedy
9430,2003,The Battle of Shaker Heights,Efram Potelle,Erica Beeney,Shia LaBeouf, Drama
9432,1997,Cop Land,James Mangold,James Mangold,Sylvester Stallone, Crime
9433,1971,Fiddler on the Roof,Norman Jewison,Sholom Aleichem,Topol, Drama
9434,2001,Love Ke Liye Kuch Bhi Karega,Eeshwar Nivas,Rajnish Thakur,Saif Ali Khan, Comedy
9435,2000,Committed,Lisa Krueger,Lisa Krueger,Heather Graham, Comedy
9437,1972,Cesar and Rosalie,Claude Sautet,Jean-Loup Dabadie,Yves Montand, Drama
9440,1985,Explorers,Joe Dante,Eric Luke,Ethan Hawke, Adventure
9441,1996,Kazaam,Paul Michael Glaser,Paul Michael Glaser,Shaquille O'Neal, Comedy
9442,2004,The Chronicles of Riddick,David Twohy,Jim Wheat,Vin Diesel, Action
9443,1998,Pocahontas II: Journey to a New World,Tom Ellery,Allen Estrin,Irene Bedard, Animation
9444,1992,King of Beggars,Gordon Chan,Kin Chung Chan,Stephen Chow, Action
9445,1994,Thumbelina,Don Bluth,Hans Christian Andersen,Jodi Benson, Animation
9449,1957,Hellcats of the Navy,Nathan Juran,Charles A. Lockwood,Ronald Reagan, Drama
9450,2005,Kisna: The Warrior Poet,Subhash Ghai,Sachin Bhowmick,Vivek Oberoi, Drama
9452,2002,A Season on the Brink,Robert Mandel,John Feinstein,Brian Dennehy, Drama
9455,1967,The Happiest Millionaire,Norman Tokar,Kyle Crichton,Fred MacMurray, Comedy
9458,2005,Kingdom of Heaven,Ridley Scott,William Monahan,Orlando Bloom, Action
9459,1988,I'm Gonna Git You Sucka,Keenen Ivory Wayans,Keenen Ivory Wayans,Keenen Ivory Wayans, Action
9461,1994,Ready to Wear,Robert Altman,Robert Altman,Sophia Loren, Comedy
9464,1998,Sleepless Town,Chi-Ngai Lee,Seishu Hase,Takeshi Kaneshiro, Drama
9467,1967,Mars Needs Women,Larry Buchanan,Larry Buchanan,Tommy Kirk, Sci-Fi
9469,2003,I'll Sleep When I'm Dead,Mike Hodges,Trevor Preston,Clive Owen, Crime
9472,1962,The Man Who Shot Liberty Valance,John Ford,James Warner Bellah,James Stewart, Drama
9473,1980,Roadie,Alan Rudolph,Big Boy Medlin,Meat Loaf, Comedy
9477,1986,A Great Wall,Peter Wang,Shirley Sun,Peter Wang, Comedy
9478,2005,Ice Queen,Neil Kinsella,Peter Beckwith,Ami Chorlton, Horror
9479,2002,The Cuckoo,Aleksandr Rogozhkin,Aleksandr Rogozhkin,Anni-Kristiina Juuso, Drama
9481,1972,Deliverance,John Boorman,James Dickey,Jon Voight, Adventure
9491,1981,The Woman Next Door,François Truffaut,François Truffaut,Gérard Depardieu, Drama
9494,1994,Body Chemistry III: Point of Seduction,Jim Wynorski,Jackson Barr,Andrew Stevens, Drama
9498,2004,Lewis Black: Black on Broadway,Paul Miller,Lewis Black,Lewis Black, Documentary
9504,1999,Dillagi,Sunny Deol,Sutanu Gupta,Sunny Deol, Drama
9508,2004,Welcome to Mooseport,Donald Petrie,Doug Richardson,Gene Hackman, Comedy
9511,1987,Someone to Watch Over Me,Ridley Scott,Howard Franklin,Tom Berenger, Crime
9515,2000,If You Only Knew,David Snedeker,Gary Goldstein,Johnathon Schaech, Romance
9518,1995,Showgirls,Paul Verhoeven,Joe Eszterhas,Elizabeth Berkley, Drama
9519,1966,Au Hasard Balthazar,Robert Bresson,Robert Bresson,Anne Wiazemsky, Drama
9524,1999,The Winslow Boy,David Mamet,Terence Rattigan,Rebecca Pidgeon, Drama
9525,1994,The Legend of Drunken Master,Chia-Liang Liu,Edward Tang,Jackie Chan, Action
9528,1957,12 Angry Men,Sidney Lumet,Reginald Rose,Henry Fonda, Drama
9529,2003,National Lampoon's Christmas Vacation 2: Cousin Eddie's Island Adventure,Nick Marck,Matty Simmons,Kate Simmons, Comedy
9536,1985,The Official Story,Luis Puenzo,Aída Bortnik,Norma Aleandro, Drama
9537,2004,The Twins Effect 2,Patrick Leung,Kin Chung Chan,Charlene Choi, Action
9538,1986,The Last Days of Patton,Delbert Mann,Ladislas Farago,George C. Scott, Biography
9539,2001,Wit,Mike Nichols,Margaret Edson,Emma Thompson, Drama
9542,2001,Lantana,Ray Lawrence,Andrew Bovell,Anthony LaPaglia, Drama
9545,2002,The Adventures of Pluto Nash,Ron Underwood,Neil Cuthbert,Eddie Murphy, Comedy
9546,2000,Lucky Numbers,Nora Ephron,Adam Resnick,John Travolta, Comedy
9549,2003,The Collected Shorts of Jan Svankmajer: Vol. 1,Jan Svankmajer,Edgar Allan Poe,Václav Borovicka, Animation
9550,1985,Perfect,James Bridges,Aaron Latham,John Travolta, Drama
9553,2002,And Now ... Ladies and Gentlemen,Claude Lelouch,Claude Lelouch,Jeremy Irons, Crime
9562,2002,Black Mask 2: City of Masks,Hark Tsui,Hark Tsui,Andy On, Action
9563,1962,Walk on the Wild Side,Edward Dmytryk,Nelson Algren,Laurence Harvey, Drama
9564,1976,Lifeguard,Daniel Petrie,Ron Koslow,Sam Elliott, Drama
9565,1982,Rocky III,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone, Drama
9570,2005,Blood Relic,J. Christian Ingvordsen,Matthew M. Howe,Billy Drago, Horror
9571,1960,Flaming Star,Don Siegel,Clair Huffaker,Elvis Presley, Western
9573,1944,House of Frankenstein,Erle C. Kenton,Edward T. Lowe Jr.,Boris Karloff, Fantasy
9575,1968,Star!,Robert Wise,William Fairchild,Julie Andrews, Biography
9576,1942,To the Shores of Tripoli,H. Bruce Humberstone,Lamar Trotti,John Payne, Drama
9578,1949,Sands of Iwo Jima,Allan Dwan,Harry Brown,John Wayne, Action
9580,2002,Blue Gate Crossing,Chih-yen Yee,Chih-yen Yee,Lun-Mei Kwei, Drama
9583,1960,Chaudhvin Ka Chand,M. Sadiq,Tabish Sultanpuri,Waheeda Rehman, Musical
9591,2001,A Knight's Tale,Brian Helgeland,Brian Helgeland,Heath Ledger, Action
9593,1995,Friday,F. Gary Gray,Ice Cube,Ice Cube, Comedy
9596,1971,Straw Dogs,Sam Peckinpah,David Zelag Goodman,Dustin Hoffman, Crime
9597,1965,War-Gods of the Deep,Jacques Tourneur,Charles Bennett,Vincent Price, Adventure
9602,1981,Tower of Death,See-Yuen Ng,Tin Shing Hoh,Bruce Lee, Action
9606,1980,Agatha Christie's The Mirror Crack'd,Guy Hamilton,Jonathan Hales,Angela Lansbury, Crime
9609,1985,Sweet Dreams,Karel Reisz,Robert Getchell,Jessica Lange, Biography
9611,1959,Anatomy of a Murder,Otto Preminger,Wendell Mayes,James Stewart, Crime
9612,1959,Destiny of a Man,Sergey Bondarchuk,Yuriy Lukin,Sergey Bondarchuk, Drama
9613,1999,8MM,Joel Schumacher,Andrew Kevin Walker,Nicolas Cage, Mystery
9614,1979,Rocky II,Sylvester Stallone,Sylvester Stallone,Sylvester Stallone, Drama
9615,1999,The Haunting of Hell House,Mitch Marcus,Lev L. Spiro,Michael York, Horror
9616,2002,Barbie as Rapunzel,Owen Hurley,Elana Lesser,Kelly Sheridan, Animation
9617,1998,Stepmom,Chris Columbus,Gigi Levangie,Julia Roberts, Comedy
9620,1960,It Started in Naples,Melville Shavelson,Melville Shavelson,Clark Gable, Comedy
9625,1940,The Grapes of Wrath,John Ford,Nunnally Johnson,Henry Fonda, Drama
9630,1997,Teach Me Tonight,Rick Blaine,David Keith Miller,Judy Thompson, Mystery
9631,1922,Haxan: Witchcraft Through the Ages,Benjamin Christensen,Benjamin Christensen,Benjamin Christensen, Documentary
9635,1993,Cool Runnings,Jon Turteltaub,Lynn Siefert,John Candy, Adventure
9636,2004,Producing Adults,Aleksi Salmenperä,Tuomo Hutri,Minna Haapkylä, Comedy
9639,1983,Psycho II,Richard Franklin,Tom Holland,Anthony Perkins, Crime
9640,1951,Detective Story,William Wyler,Philip Yordan,Kirk Douglas, Crime
9645,2003,Daddy Day Care,Steve Carr,Geoff Rodkey,Eddie Murphy, Comedy
9647,2002,Lisa Lampanelli: The Queen of Mean,Theodore Brown,Lisa Lampanelli,Lisa Lampanelli, Comedy
9650,1998,Since You've Been Gone,David Schwimmer,Jeff Steinberg,Philip Rayburn Smith, Comedy
9654,1998,Very Bad Things,Peter Berg,Peter Berg,Christian Slater, Comedy
9655,1976,Family Plot,Alfred Hitchcock,Ernest Lehman,Karen Black, Comedy
9656,1997,The Serpent's Kiss,Philippe Rousselot,Tim Rose Price,Ewan McGregor, Drama
9657,1990,Ghost Dad,Sidney Poitier,Brent Maddock,Bill Cosby, Comedy
9658,1994,Death Wish 5: The Face of Death,Allan A. Goldstein,Brian Garfield,Charles Bronson, Action
9659,2004,Britney Spears: Greatest Hits: My Prerogative,Jim Swaffield,Jim Swaffield,Britney Spears, Music
9663,1995,Bushwhacked,Greg Beeman,John Jordan,Daniel Stern, Adventure
9664,1993,My My Mai,Osamu Sekita,Yumi Nakamura,Kira Burke, Animation
9677,1979,The Black Hole,Gary Nelson,Jeb Rosebrook,Maximilian Schell, Action
9679,1996,Harriet the Spy,Bronwen Hughes,Louise Fitzhugh,Michelle Trachtenberg, Comedy
9681,1994,Heavenly Creatures,Peter Jackson,Fran Walsh,Melanie Lynskey, Biography
9682,1979,Cuba,Richard Lester,Charles Wood,Sean Connery, Adventure
9685,2000,28 Days,Betty Thomas,Susannah Grant,Sandra Bullock, Comedy
9687,2002,The Man Without a Past,Aki Kaurismäki,Aki Kaurismäki,Markku Peltola, Comedy
9690,1933,Duck Soup,Leo McCarey,Bert Kalmar,Groucho Marx, Comedy
9693,1935,Werewolf of London,Stuart Walker,John Colton,Henry Hull, Drama
9694,2003,Melvin Goes to Dinner,Bob Odenkirk,Michael Blieden,Michael Blieden, Comedy
9698,1991,Iron Maze,Hiroaki Yoshida,Ryûnosuke Akutagawa,Jeff Fahey, Drama
9699,2003,The Snow Walker,Charles Martin Smith,Charles Martin Smith,Barry Pepper, Adventure
9703,1928,The Farmer's Wife,Alfred Hitchcock,Eden Phillpotts,Jameson Thomas, Comedy
9704,1977,Soldier of Orange,Paul Verhoeven,Erik Hazelhoff Roelfzema,Rutger Hauer, Drama
9705,1942,The Pride of the Yankees,Sam Wood,Jo Swerling,Gary Cooper, Biography
9709,1990,By Dawn's Early Light,Jack Sholder,William Prochnau,Powers Boothe, Action
9710,1968,Stolen Kisses,François Truffaut,François Truffaut,Jean-Pierre Léaud, Comedy
9712,1964,A Shot in the Dark,Blake Edwards,Blake Edwards,Peter Sellers, Comedy
9715,1942,The Spoilers,Ray Enright,Rex Beach,Marlene Dietrich, Drama
9716,1968,Therese and Isabelle,Radley Metzger,Violette Leduc,Essy Persson, Drama
9717,1970,Airport,George Seaton,Arthur Hailey,Burt Lancaster, Action
9724,1991,Harley Davidson and the Marlboro Man,Simon Wincer,Don Michael Paul,Mickey Rourke, Action
9725,2000,Brother,Takeshi Kitano,Takeshi Kitano,Takeshi Kitano, Crime
9728,1997,As Good as It Gets,James L. Brooks,Mark Andrus,Jack Nicholson, Comedy
9730,1979,Clonus,Robert S. Fiveson,Ron Smith,Peter Graves, Horror
9731,1984,The Bounty,Roger Donaldson,Richard Hough,Mel Gibson, Action
9733,1986,Down by Law,Jim Jarmusch,Jim Jarmusch,Tom Waits, Comedy
9734,1938,Pygmalion,Anthony Asquith,George Bernard Shaw,Leslie Howard, Comedy
9738,1996,Bastard out of Carolina,Anjelica Huston,Dorothy Allison,Jennifer Jason Leigh, Drama
9739,2003,Lucy Must Be Traded,Larry Leichliter,Charles M. Schulz,Wesley Singerman, Animation
9740,1988,Big Business,Jim Abrahams,Dori Pierson,Bette Midler, Comedy
9741,1999,The 13th Warrior,John McTiernan,Michael Crichton,Antonio Banderas, Action
9742,1945,The House on 92nd Street,Henry Hathaway,Barré Lyndon,William Eythe, Crime
9744,2001,Dust,Milcho Manchevski,Milcho Manchevski,Joseph Fiennes, Drama
9746,2001,Made,Jon Favreau,Jon Favreau,Vince Vaughn, Comedy
9747,2005,Warm Springs,Joseph Sargent,Margaret Nagle,Kenneth Branagh, Biography
9748,2000,Agent Red,Damian Lee,Kevin Bernhardt,Dolph Lundgren, Action
9753,1997,Dry Cleaning,Anne Fontaine,Anne Fontaine,Miou-Miou, Comedy
9754,2001,Slashers,Maurice Devereaux,Maurice Devereaux,Sarah Joslyn Crowder, Comedy
9755,1999,Blood Dolls,Charles Band,Charles Band,Kristopher Logan, Comedy
9756,2002,Mr. Deeds,Steven Brill,Clarence Budington Kelland,Adam Sandler, Comedy
9757,1993,Homeward Bound: The Incredible Journey,Duwayne Dunham,Sheila Burnford,Michael J. Fox, Adventure
9758,1985,Colonel Redl,István Szabó,István Szabó,Klaus Maria Brandauer, Biography
9761,1967,The War Wagon,Burt Kennedy,Clair Huffaker,John Wayne, Western
9762,1987,Jaws: The Revenge,Joseph Sargent,Peter Benchley,Lorraine Gary, Adventure
9763,2000,Time of Favor,Joseph Cedar,Joseph Cedar,Aki Avni, Drama
9766,1984,George Carlin: Carlin on Campus,Steven J. Santos,George Carlin,George Carlin, Documentary
9767,1980,Windwalker,Kieth Merrill,Ray Goldrup,Trevor Howard, Adventure
9768,2003,Basic,John McTiernan,James Vanderbilt,John Travolta, Action
9772,1996,The Ogre,Volker Schlöndorff,Michel Tournier,John Malkovich, Drama
9773,1997,A Kid in Aladdin's Palace,Robert L. Levy,Michael Part,Thomas Ian Nicholas, Adventure
9774,1992,Twin Peaks: Fire Walk With Me,David Lynch,David Lynch,Sheryl Lee, Drama
9776,2000,Lost Souls,Janusz Kaminski,Pierce Gardner,Winona Ryder, Drama
